,wind_dir,year,month,season,pm25,dew_point,humidity,pressure,temp,wind_speed,precipitation,cum_precipitation
2011-07-29,NW,2011,7,2,130.625,23.625,92.29166666666667,1005.9583333333334,24.916666666666668,8.214166666666667,0.8666666666666667,10.9
2011-07-30,SE,2011,7,2,41.791666666666664,21.916666666666668,80.125,1001.7083333333334,25.875,8.716249999999999,1.0208333333333335,34.3
2011-07-31,NE,2011,7,2,70.41536458333333,22.625,74.33333333333333,1002.9166666666666,28.166666666666668,6.778333333333333,0.0,0.0
2011-08-01,SE,2011,8,2,92.3984375,25.166666666666668,84.91666666666667,1004.25,28.0,7.9745833333333325,0.0,0.0
2011-08-02,SE,2011,8,2,75.5234375,20.0,66.91666666666667,1007.0833333333334,27.583333333333332,22.740833333333338,0.0,0.0
2011-08-03,SE,2011,8,2,63.05859375,20.416666666666668,74.625,1005.1666666666666,25.541666666666668,25.77791666666666,0.0,0.0
2011-08-04,SE,2011,8,2,105.95833333333333,21.791666666666668,76.16666666666667,1004.5416666666666,26.5,17.582916666666666,0.0,0.0
2011-08-05,SE,2011,8,2,150.33333333333334,23.0,80.79166666666667,1006.1666666666666,26.666666666666668,15.66916666666667,0.0,0.0
2011-08-06,SE,2011,8,2,108.50000000000001,22.041666666666668,82.04166666666667,1006.375,25.416666666666668,28.75458333333333,0.0,0.0
2011-08-07,SE,2011,8,2,109.16666666666667,23.208333333333332,83.125,1006.1666666666666,26.416666666666668,14.007083333333332,0.0,0.0
2011-08-08,SE,2011,8,2,106.0625,23.083333333333332,74.41666666666667,1000.9583333333334,28.5,9.932083333333333,0.0,0.0
2011-08-09,SE,2011,8,2,163.00362318840578,24.125,82.75,1003.4583333333334,27.458333333333332,8.197916666666663,1.883333333333333,45.2
2011-08-10,SE,2011,8,2,52.913043478260875,21.25,70.5,1007.0,27.708333333333332,8.16125,0.0,0.0
2011-08-11,SE,2011,8,2,100.91666666666667,23.666666666666668,76.875,1005.4166666666666,28.458333333333332,8.664583333333333,0.0,0.0
2011-08-12,SE,2011,8,2,133.33333333333334,24.083333333333332,78.20833333333333,1002.875,28.375,11.196666666666665,0.0,0.0
2011-08-13,SE,2011,8,2,121.125,24.375,82.5,1000.4166666666666,27.625,30.060833333333335,0.0,0.0
2011-08-14,SE,2011,8,2,105.875,24.75,92.70833333333333,1001.875,26.0,8.384999999999996,4.266666666666666,74.1
2011-08-15,SE,2011,8,2,112.625,23.75,93.875,1002.0,24.791666666666668,6.801666666666663,0.5791666666666667,11.5
2011-08-16,SE,2011,8,2,16.875,20.166666666666668,67.875,1003.625,27.166666666666668,11.937500000000002,0.09583333333333334,2.3
2011-08-17,NW,2011,8,2,50.0,21.166666666666668,82.79166666666667,1007.3333333333334,24.375,11.398750000000001,0.020833333333333332,0.5
2011-08-18,SE,2011,8,2,21.458333333333332,18.375,67.33333333333333,1010.25,25.416666666666668,11.23375,0.0,0.0
2011-08-19,SE,2011,8,2,59.125,19.958333333333332,76.25,1012.0416666666666,24.875,18.39833333333333,0.0,0.0
2011-08-20,SE,2011,8,2,77.45833333333333,20.166666666666668,76.70833333333333,1011.9166666666666,25.0,14.752083333333333,0.0,0.0
2011-08-21,SE,2011,8,2,86.91666666666667,20.5,76.58333333333333,1010.5,25.333333333333332,5.995833333333331,0.0,0.0
2011-08-22,cv,2011,8,2,107.58333333333333,19.333333333333332,72.70833333333333,1010.9166666666666,25.125,5.099166666666666,0.0,0.0
2011-08-23,SE,2011,8,2,110.20833333333333,19.583333333333332,74.79166666666667,1011.9583333333334,24.625,3.6320833333333327,0.0,0.0
2011-08-24,SE,2011,8,2,108.4375,20.0,80.04166666666667,1011.8333333333334,23.833333333333332,5.644999999999999,0.9791666666666666,23.5
2011-08-25,SE,2011,8,2,100.70833333333333,20.25,88.5,1014.0833333333334,22.25,4.695,0.012500000000000002,0.2
2011-08-26,NW,2011,8,2,90.875,20.75,87.83333333333333,1015.375,22.916666666666668,13.556249999999999,4.341666666666667,102.3
2011-08-27,SE,2011,8,2,88.45833333333333,19.375,82.29166666666667,1013.2083333333334,22.75,7.879583333333332,0.004166666666666667,0.1
2011-08-28,NW,2011,8,2,85.70833333333333,18.916666666666668,78.41666666666667,1009.8333333333334,23.25,4.562916666666666,0.0,0.0
2011-08-29,SE,2011,8,2,125.77083333333333,20.25,79.54166666666667,1009.0416666666666,24.25,5.810833333333331,0.0,0.0
2011-08-30,SE,2011,8,2,164.54166666666666,22.375,81.375,1008.3333333333334,25.958333333333332,5.045416666666668,0.0,0.0
2011-08-31,cv,2011,8,2,238.79166666666666,23.625,85.83333333333333,1005.125,26.333333333333332,2.100833333333333,0.09583333333333333,2.3
2011-09-01,SE,2011,9,3,28.875,16.666666666666668,67.33333333333333,1010.5833333333334,23.666666666666668,14.709583333333336,0.14166666666666666,5.7
2011-09-02,SE,2011,9,3,55.541666666666664,17.166666666666668,71.16666666666667,1009.5833333333334,23.166666666666668,11.375833333333334,0.0,0.0
2011-09-03,SE,2011,9,3,89.625,19.125,78.5,1012.75,23.25,12.14125,0.0,0.0
2011-09-04,cv,2011,9,3,87.45833333333333,17.333333333333332,70.75,1013.2083333333334,23.75,4.841666666666666,0.0,0.0
2011-09-05,SE,2011,9,3,89.375,16.875,72.66666666666667,1013.125,22.625,12.236249999999998,0.0,0.0
2011-09-06,SE,2011,9,3,118.33333333333333,17.083333333333332,69.16666666666667,1009.8333333333334,23.333333333333332,13.558749999999998,0.0,0.0
2011-09-07,SE,2011,9,3,158.41666666666666,18.333333333333332,77.91666666666667,1005.9583333333334,22.875,22.67583333333333,0.016666666666666666,0.4
2011-09-08,NW,2011,9,3,36.666666666666664,15.583333333333334,81.41666666666667,1012.3333333333334,18.833333333333332,6.349583333333332,0.2125,5.1
2011-09-09,NW,2011,9,3,21.5,9.958333333333334,60.041666666666664,1020.0833333333334,19.458333333333332,7.2637499999999955,0.0,0.0
2011-09-10,NW,2011,9,3,21.083333333333332,12.875,88.875,1023.5833333333334,14.708333333333334,10.95375,0.4416666666666667,10.6
2011-09-11,NW,2011,9,3,44.833333333333336,14.083333333333334,80.58333333333333,1019.125,17.625,6.409166666666668,0.0,0.0
2011-09-12,SE,2011,9,3,122.25,14.916666666666666,89.20833333333333,1015.875,16.708333333333332,11.36125,0.0,0.0
2011-09-13,SE,2011,9,3,121.45833333333333,17.833333333333332,87.125,1012.2916666666666,20.0,20.889583333333334,0.0,0.0
2011-09-14,SE,2011,9,3,158.5,18.083333333333332,85.08333333333333,1010.0833333333334,20.791666666666668,3.77875,0.0,0.0
2011-09-15,SE,2011,9,3,149.16666666666666,18.041666666666668,83.16666666666667,1009.8333333333334,21.166666666666668,3.7808333333333333,0.008333333333333333,0.2
2011-09-16,NW,2011,9,3,22.708333333333332,13.041666666666666,69.04166666666667,1014.375,19.291666666666668,10.432083333333333,0.11666666666666668,2.4
2011-09-17,NW,2011,9,3,18.916666666666668,3.8333333333333335,44.916666666666664,1019.7083333333334,17.041666666666668,5.977916666666666,0.016666666666666666,0.8
2011-09-18,NW,2011,9,3,21.458333333333332,2.5416666666666665,47.083333333333336,1025.5,14.916666666666666,8.360416666666664,0.0,0.0
2011-09-19,NW,2011,9,3,29.375,4.833333333333333,55.416666666666664,1023.3333333333334,15.458333333333334,15.647916666666667,0.0,0.0
2011-09-20,NW,2011,9,3,36.708333333333336,5.208333333333333,54.125,1019.2916666666666,16.666666666666668,13.133749999999997,0.0,0.0
2011-09-21,NW,2011,9,3,40.958333333333336,5.916666666666667,53.0,1015.0,17.666666666666668,6.445416666666664,0.0,0.0
2011-09-22,NW,2011,9,3,53.166666666666664,6.416666666666667,53.75,1014.75,18.375,12.962916666666663,0.0,0.0
2011-09-23,SE,2011,9,3,119.04166666666667,10.416666666666666,62.583333333333336,1015.625,18.5,8.02625,0.0,0.0
2011-09-24,SE,2011,9,3,146.41666666666666,12.375,68.83333333333333,1013.9166666666666,19.333333333333332,5.642499999999999,0.0,0.0
2011-09-25,SE,2011,9,3,265.25,14.625,78.95833333333333,1016.25,18.625,3.7762500000000006,0.0,0.0
2011-09-26,SE,2011,9,3,214.58333333333334,13.5,72.66666666666667,1017.7916666666666,19.458333333333332,12.420416666666668,0.0,0.0
2011-09-27,SE,2011,9,3,217.29166666666666,13.708333333333334,73.33333333333333,1016.5,19.041666666666668,10.821666666666667,0.0,0.0
2011-09-28,cv,2011,9,3,295.875,16.125,86.75,1014.2083333333334,18.291666666666668,2.1170833333333334,0.0,0.0
2011-09-29,NW,2011,9,3,45.416666666666664,2.375,39.416666666666664,1018.0833333333334,18.291666666666668,56.75708333333335,0.0,0.0
2011-09-30,NE,2011,9,3,26.791666666666668,-1.0416666666666667,37.666666666666664,1024.5416666666667,14.041666666666666,14.172083333333333,0.0,0.0
2011-10-01,NW,2011,10,3,39.708333333333336,1.0833333333333333,46.25,1025.125,14.708333333333334,8.777083333333332,0.0,0.0
2011-10-02,NW,2011,10,3,25.5,-0.5833333333333334,43.416666666666664,1030.5416666666667,12.916666666666666,4.807916666666668,0.0,0.0
2011-10-03,SE,2011,10,3,30.601666666666663,1.375,52.125,1026.8333333333333,13.0,14.768749999999999,0.0,0.0
2011-10-04,SE,2011,10,3,50.26,7.541666666666667,71.125,1019.7083333333334,13.083333333333334,2.6625,0.0,0.0
2011-10-05,SE,2011,10,3,85.77999999999999,9.958333333333334,68.41666666666667,1013.5416666666666,16.625,5.94,0.0,0.0
2011-10-06,cv,2011,10,3,121.30000000000001,1.375,43.666666666666664,1018.4583333333334,15.375,6.053749999999998,0.0,0.0
2011-10-07,SE,2011,10,3,149.4333333333333,8.375,71.58333333333333,1019.1666666666666,13.791666666666666,7.631666666666667,0.0,0.0
2011-10-08,NW,2011,10,3,197.29166666666666,11.916666666666666,79.41666666666667,1017.875,15.625,5.288333333333335,0.0,0.0
2011-10-09,SE,2011,10,3,356.625,14.375,77.125,1018.4166666666666,18.791666666666668,7.413749999999999,0.0,0.0
2011-10-10,SE,2011,10,3,70.125,7.5,55.041666666666664,1025.0,17.375,4.730416666666666,0.0,0.0
2011-10-11,SE,2011,10,3,118.45833333333333,11.458333333333334,68.45833333333333,1023.4583333333334,17.541666666666668,6.089583333333333,0.0,0.0
2011-10-12,SE,2011,10,3,230.125,13.208333333333334,78.0,1017.2083333333334,17.166666666666668,2.60375,0.0,0.0
2011-10-13,SE,2011,10,3,91.625,11.5,71.04166666666667,1011.4583333333334,17.208333333333332,7.714166666666667,0.24583333333333332,5.9
2011-10-14,NW,2011,10,3,12.625,1.5833333333333333,40.541666666666664,1011.0416666666666,15.708333333333334,21.438750000000002,0.0,0.0
2011-10-15,NW,2011,10,3,14.625,2.9166666666666665,43.875,1009.2083333333334,15.416666666666666,86.62833333333334,0.0,0.0
2011-10-16,NW,2011,10,3,16.208333333333332,1.125,36.416666666666664,1013.0833333333334,16.916666666666668,21.784999999999997,0.0,0.0
2011-10-17,cv,2011,10,3,32.875,1.3333333333333333,52.708333333333336,1022.5416666666666,12.083333333333334,3.6679166666666667,0.0,0.0
2011-10-18,cv,2011,10,3,93.5,7.166666666666667,74.54166666666667,1024.1666666666667,12.125,2.957916666666667,0.0,0.0
2011-10-19,NW,2011,10,3,177.54166666666666,9.791666666666666,84.33333333333333,1021.7916666666666,12.458333333333334,6.946666666666665,0.0,0.0
2011-10-20,cv,2011,10,3,287.9583333333333,11.666666666666666,90.375,1020.5,13.25,2.8662500000000004,0.0,0.0
2011-10-21,cv,2011,10,3,253.33333333333334,10.75,86.0,1019.7083333333334,13.25,2.265416666666667,0.0,0.0
2011-10-22,NW,2011,10,3,318.875,11.375,87.45833333333333,1017.3333333333334,13.541666666666666,3.2787500000000005,0.0,0.0
2011-10-23,NE,2011,10,3,174.41666666666666,6.791666666666667,78.83333333333333,1021.25,10.458333333333334,10.970416666666667,0.04583333333333334,1.0
2011-10-24,NW,2011,10,3,18.229166666666668,-2.7916666666666665,55.541666666666664,1028.375,7.5,5.757500000000001,0.0,0.0
2011-10-25,SE,2011,10,3,45.708333333333336,-2.9583333333333335,52.625,1029.625,7.458333333333333,7.579166666666666,0.0,0.0
2011-10-26,cv,2011,10,3,169.13333333333333,3.5416666666666665,76.45833333333333,1024.5416666666667,7.458333333333333,1.5445833333333334,0.0,0.0
2011-10-27,cv,2011,10,3,216.26250000000002,5.0,79.16666666666667,1023.0416666666666,8.958333333333334,4.076250000000001,0.0,0.0
2011-10-28,cv,2011,10,3,177.45833333333334,3.9583333333333335,72.58333333333333,1024.25,9.5,2.8833333333333333,0.0,0.0
2011-10-29,SE,2011,10,3,232.0,6.291666666666667,86.08333333333333,1021.5833333333334,8.708333333333334,8.139583333333334,0.0,0.0
2011-10-30,SE,2011,10,3,281.9166666666667,7.375,90.75,1021.2916666666666,8.833333333333334,7.564999999999999,0.0,0.0
2011-10-31,cv,2011,10,3,246.625,10.916666666666666,88.70833333333333,1022.75,12.666666666666666,3.4975000000000005,0.0,0.0
2011-11-01,cv,2011,11,3,205.08333333333334,11.0,87.79166666666667,1023.25,12.916666666666666,7.521249999999999,0.008333333333333333,0.2
2011-11-02,NW,2011,11,3,40.916666666666664,2.9583333333333335,63.375,1027.9166666666667,10.583333333333334,22.605,0.0,0.0
2011-11-03,cv,2011,11,3,70.29166666666667,6.333333333333333,68.16666666666667,1026.4166666666667,12.25,1.6720833333333338,0.0,0.0
2011-11-04,NW,2011,11,3,96.58333333333333,7.666666666666667,69.75,1022.9583333333334,13.25,3.5937500000000004,0.0,0.0
2011-11-05,NW,2011,11,3,31.833333333333332,4.5,62.916666666666664,1026.875,11.416666666666666,17.022916666666664,0.020833333333333332,0.4
2011-11-06,cv,2011,11,3,66.25,3.125,66.45833333333333,1027.6666666666667,9.583333333333334,2.643333333333334,0.0,0.0
2011-11-07,NW,2011,11,3,58.125,1.375,61.625,1027.6666666666667,9.0,7.843333333333329,0.0,0.0
2011-11-08,NW,2011,11,3,52.791666666666664,2.5,56.916666666666664,1026.7916666666667,11.166666666666666,8.922499999999998,0.0,0.0
2011-11-09,NW,2011,11,3,38.0,-1.6666666666666667,55.708333333333336,1025.375,8.041666666666666,7.72708333333333,0.0,0.0
2011-11-10,NW,2011,11,3,68.04166666666667,-2.7916666666666665,55.083333333333336,1019.2916666666666,7.208333333333333,8.903749999999995,0.0,0.0
2011-11-11,cv,2011,11,3,155.95833333333334,0.7083333333333334,69.54166666666667,1014.875,6.291666666666667,2.2487500000000007,0.0,0.0
2011-11-12,NW,2011,11,3,46.666666666666664,-5.958333333333333,35.083333333333336,1017.9583333333334,11.083333333333334,23.744583333333328,0.0,0.0
2011-11-13,NW,2011,11,3,29.791666666666668,-11.708333333333334,30.916666666666668,1025.1666666666667,5.375,21.007916666666663,0.0,0.0
2011-11-14,cv,2011,11,3,152.25,-6.625,49.0,1025.4583333333333,3.75,1.86,0.0,0.0
2011-11-15,cv,2011,11,3,203.75,-0.08333333333333333,75.33333333333333,1026.8333333333333,4.041666666666667,2.5300000000000002,0.0,0.0
2011-11-16,NW,2011,11,3,215.16666666666666,4.0,80.625,1026.75,7.166666666666667,3.2766666666666673,0.0,0.0
2011-11-17,NW,2011,11,3,121.79166666666667,5.916666666666667,93.54166666666667,1020.75,6.916666666666667,7.432916666666667,0.36666666666666664,8.7
2011-11-18,NW,2011,11,3,84.125,4.666666666666667,75.375,1015.4166666666666,9.583333333333334,13.508333333333331,0.15833333333333335,3.7
2011-11-19,NW,2011,11,3,20.125,-8.166666666666666,43.458333333333336,1023.5,4.333333333333333,76.11916666666669,0.020833333333333332,4.2
2011-11-20,NW,2011,11,3,62.125,-9.333333333333334,49.5,1029.9166666666667,0.625,24.66499999999999,0.0,0.0
2011-11-21,cv,2011,11,3,144.0,-4.0,68.75,1028.9583333333333,1.5833333333333333,3.9116666666666675,0.0,0.0
2011-11-22,NW,2011,11,3,151.625,-5.916666666666667,53.583333333333336,1022.6666666666666,4.125,32.76,0.0,0.0
2011-11-23,NW,2011,11,3,23.0,-14.75,30.875,1032.0416666666667,0.8333333333333334,162.96916666666664,0.0,0.0
2011-11-24,NE,2011,11,3,186.625,-7.75,67.58333333333333,1027.7916666666667,-2.4583333333333335,1.5991666666666668,0.0,0.0
2011-11-25,NW,2011,11,3,214.66666666666666,-5.75,70.66666666666667,1028.2083333333333,-0.9583333333333334,6.794166666666662,0.0,0.0
2011-11-26,NW,2011,11,3,246.79166666666666,-4.041666666666667,68.58333333333333,1021.3333333333334,1.5,12.183333333333335,0.0,0.0
2011-11-27,NW,2011,11,3,227.125,-3.1666666666666665,68.0,1020.7916666666666,2.7083333333333335,6.315416666666664,0.0,0.0
2011-11-28,NW,2011,11,3,125.20833333333333,-2.3333333333333335,61.958333333333336,1025.8333333333333,4.875,13.094583333333333,0.0,0.0
2011-11-29,SE,2011,11,3,67.25,-8.333333333333334,47.541666666666664,1033.2916666666667,1.9166666666666667,4.657083333333334,0.0,0.0
2011-11-30,NW,2011,11,3,95.6875,-11.041666666666666,46.916666666666664,1037.375,0.7083333333333334,5.548333333333332,0.0,0.0
2011-12-01,cv,2011,12,4,162.95833333333334,-7.416666666666667,67.95833333333333,1031.4166666666667,-1.8333333333333333,2.6962500000000005,0.0,0.0
2011-12-02,SE,2011,12,4,330.2083333333333,-2.0416666666666665,92.25,1023.4166666666666,-1.0416666666666667,2.5108333333333333,0.12083333333333333,2.9
2011-12-03,NW,2011,12,4,113.83333333333333,-7.041666666666667,66.58333333333333,1025.75,-0.5833333333333334,5.272083333333334,0.0,0.0
2011-12-04,SE,2011,12,4,266.4583333333333,-4.541666666666667,84.54166666666667,1028.7916666666667,-2.2083333333333335,4.040416666666667,0.0,0.0
2011-12-05,cv,2011,12,4,314.6666666666667,-1.875,95.66666666666667,1031.7916666666667,-1.3333333333333333,2.379166666666667,0.012500000000000002,0.3
2011-12-06,NW,2011,12,4,244.04166666666666,-0.5,94.25,1031.1666666666667,0.2916666666666667,5.271250000000001,0.0,0.0
2011-12-07,NW,2011,12,4,113.91666666666667,-6.916666666666667,62.875,1033.4166666666667,0.9166666666666666,37.58958333333334,0.004166666666666667,0.1
2011-12-08,NW,2011,12,4,10.833333333333334,-17.458333333333332,33.416666666666664,1039.7083333333333,-3.75,84.64708333333333,0.0,0.0
2011-12-09,NW,2011,12,4,18.666666666666668,-16.666666666666668,36.291666666666664,1036.9166666666667,-3.625,63.715,0.0,0.0
2011-12-10,NW,2011,12,4,36.583333333333336,-14.0,33.916666666666664,1029.0,0.125,111.82958333333335,0.0,0.0
2011-12-11,NW,2011,12,4,83.70833333333333,-9.583333333333334,46.583333333333336,1026.0833333333333,2.125,17.767916666666668,0.0,0.0
2011-12-12,SE,2011,12,4,49.416666666666664,-7.833333333333333,51.625,1029.625,1.6666666666666667,10.879166666666668,0.0,0.0
2011-12-13,cv,2011,12,4,156.91666666666666,-2.2083333333333335,82.5,1024.5833333333333,0.375,3.4787500000000002,0.0,0.0
2011-12-14,NW,2011,12,4,14.458333333333334,-17.25,29.708333333333332,1033.25,-1.7916666666666667,113.11249999999997,0.0,0.0
2011-12-15,NW,2011,12,4,14.5,-18.916666666666668,31.5,1036.625,-4.375,84.68291666666666,0.0,0.0
2011-12-16,NW,2011,12,4,26.416666666666668,-21.583333333333332,29.708333333333332,1038.4583333333333,-6.208333333333333,154.30166666666668,0.0,0.0
2011-12-17,NW,2011,12,4,107.58333333333333,-17.166666666666668,43.041666666666664,1033.5416666666667,-5.791666666666667,5.7025,0.0,0.0
2011-12-18,NW,2011,12,4,52.125,-17.583333333333332,32.833333333333336,1033.2083333333333,-3.0416666666666665,10.763749999999996,0.0,0.0
2011-12-19,NW,2011,12,4,62.791666666666664,-18.416666666666668,29.875,1031.0416666666667,-2.3333333333333335,4.690000000000001,0.0,0.0
2011-12-20,NW,2011,12,4,84.375,-15.083333333333334,40.583333333333336,1028.75,-2.75,10.097499999999998,0.0,0.0
2011-12-21,NW,2011,12,4,20.854166666666668,-17.958333333333332,31.5,1029.7916666666667,-1.9583333333333333,37.787083333333335,0.0,0.0
2011-12-22,NW,2011,12,4,30.416666666666668,-17.666666666666668,30.666666666666668,1031.9583333333333,-2.125,31.679999999999996,0.0,0.0
2011-12-23,NW,2011,12,4,54.625,-15.208333333333334,40.916666666666664,1026.3333333333333,-2.4583333333333335,12.013333333333334,0.0,0.0
2011-12-24,NW,2011,12,4,43.333333333333336,-15.875,35.708333333333336,1027.4583333333333,-1.9166666666666667,14.00666666666667,0.0,0.0
2011-12-25,NW,2011,12,4,85.625,-14.125,46.708333333333336,1032.0416666666667,-3.5833333333333335,2.73875,0.0,0.0
2011-12-26,NE,2011,12,4,145.83333333333334,-12.208333333333334,58.875,1036.0833333333333,-4.916666666666667,2.8470833333333334,0.0,0.0
2011-12-27,NW,2011,12,4,198.875,-10.291666666666666,63.416666666666664,1030.9166666666667,-4.166666666666667,6.018749999999996,0.0,0.0
2011-12-28,SE,2011,12,4,160.5,-9.666666666666666,62.0,1031.5,-2.625,14.3775,0.0,0.0
2011-12-29,SE,2011,12,4,61.75,-10.583333333333334,63.5,1037.9583333333333,-4.708333333333333,22.581249999999997,0.0,0.0
2011-12-30,cv,2011,12,4,136.625,-8.75,69.79166666666667,1033.5416666666667,-4.083333333333333,5.585833333333334,0.0,0.0
2011-12-31,NW,2011,12,4,163.66666666666666,-11.791666666666666,58.708333333333336,1029.0,-3.6666666666666665,11.083333333333334,0.0,0.0
2012-01-01,NE,2012,1,4,72.25,-14.958333333333334,43.0,1033.0,-3.375,14.15333333333333,0.0,0.0
2012-01-02,NW,2012,1,4,63.416666666666664,-13.25,48.791666666666664,1028.875,-2.7083333333333335,33.84583333333334,0.0,0.0
2012-01-03,NW,2012,1,4,14.791666666666666,-19.458333333333332,28.666666666666668,1032.375,-3.9166666666666665,220.14666666666665,0.0,0.0
2012-01-04,NW,2012,1,4,33.833333333333336,-19.541666666666668,31.541666666666668,1034.2083333333333,-4.458333333333333,88.25166666666667,0.0,0.0
2012-01-05,cv,2012,1,4,117.20833333333333,-17.458333333333332,44.458333333333336,1029.2083333333333,-6.125,5.215416666666668,0.0,0.0
2012-01-06,SE,2012,1,4,113.5,-13.541666666666666,52.75,1037.0833333333333,-5.375,13.006666666666666,0.0,0.0
2012-01-07,SE,2012,1,4,118.0,-7.166666666666667,82.0,1037.875,-4.5,22.904583333333324,0.0,0.0
2012-01-08,cv,2012,1,4,170.45833333333334,-7.833333333333333,76.41666666666667,1032.7083333333333,-4.125,3.7983333333333325,0.0,0.0
2012-01-09,NW,2012,1,4,176.75,-11.625,64.70833333333333,1031.5416666666667,-5.291666666666667,4.7650000000000015,0.0,0.0
2012-01-10,NW,2012,1,4,231.79166666666666,-13.25,56.541666666666664,1033.2916666666667,-3.625,26.135,0.0,0.0
2012-01-11,SE,2012,1,4,55.958333333333336,-16.791666666666668,40.833333333333336,1036.875,-5.458333333333333,11.360833333333332,0.0,0.0
2012-01-12,NW,2012,1,4,153.66666666666666,-14.791666666666666,49.958333333333336,1026.25,-5.166666666666667,4.990416666666667,0.0,0.0
2012-01-13,NW,2012,1,4,60.75,-13.875,43.375,1027.375,-2.375,19.96833333333333,0.0,0.0
2012-01-14,NW,2012,1,4,67.98333333333333,-14.958333333333334,42.041666666666664,1025.8333333333333,-2.75,4.674166666666667,0.0,0.0
2012-01-15,NW,2012,1,4,114.03333333333332,-12.333333333333334,52.208333333333336,1023.3333333333334,-3.875,2.195416666666667,0.0,0.0
2012-01-16,NW,2012,1,4,184.75333333333336,-9.75,67.375,1020.75,-4.666666666666667,3.4829166666666684,0.0,0.0
2012-01-17,cv,2012,1,4,285.7716666666667,-7.0,69.45833333333333,1022.5416666666666,-2.0833333333333335,2.25125,0.0,0.0
2012-01-18,cv,2012,1,4,402.3333333333333,-6.416666666666667,76.70833333333333,1025.5833333333333,-2.8333333333333335,6.1791666666666645,0.0,0.0
2012-01-19,NW,2012,1,4,428.5416666666667,-6.666666666666667,72.54166666666667,1028.75,-2.4166666666666665,3.6233333333333344,0.0,0.0
2012-01-20,NE,2012,1,4,39.416666666666664,-18.875,31.083333333333332,1035.0416666666667,-3.4583333333333335,59.28833333333333,0.0,0.0
2012-01-21,NE,2012,1,4,15.625,-25.708333333333332,23.0,1037.25,-8.291666666666666,71.3875,0.0,0.0
2012-01-22,NW,2012,1,4,56.541666666666664,-24.833333333333332,27.541666666666668,1034.7916666666667,-9.291666666666666,8.084166666666663,0.0,0.0
2012-01-23,NW,2012,1,4,193.79166666666666,-23.083333333333332,31.541666666666668,1028.7083333333333,-8.291666666666666,22.501666666666665,0.0,0.0
2012-01-24,NW,2012,1,4,19.458333333333332,-22.458333333333332,26.041666666666668,1027.625,-5.833333333333333,26.94749999999999,0.0,0.0
2012-01-25,NW,2012,1,4,67.45833333333333,-20.541666666666668,33.958333333333336,1022.9166666666666,-6.25,6.384583333333333,0.0,0.0
2012-01-26,cv,2012,1,4,107.125,-17.916666666666668,40.208333333333336,1020.7916666666666,-5.541666666666667,3.3704166666666673,0.0,0.0
2012-01-27,SE,2012,1,4,72.0,-17.625,36.0,1026.625,-3.875,8.324583333333335,0.0,0.0
2012-01-28,cv,2012,1,4,90.75,-10.458333333333334,67.41666666666667,1030.3333333333333,-5.375,2.6570833333333335,0.0,0.0
2012-01-29,NE,2012,1,4,43.291666666666664,-18.833333333333332,34.458333333333336,1033.8333333333333,-4.916666666666667,6.070416666666667,0.0,0.0
2012-01-30,SE,2012,1,4,119.625,-10.458333333333334,72.83333333333333,1030.6666666666667,-6.416666666666667,7.91333333333333,0.0,0.0
2012-01-31,NE,2012,1,4,71.5,-18.333333333333332,42.625,1024.9166666666667,-4.833333333333333,31.99875,0.0,0.0
2012-02-01,NE,2012,2,4,18.916666666666668,-25.625,23.708333333333332,1035.7916666666667,-8.625,14.694999999999999,0.0,0.0
2012-02-02,NW,2012,2,4,29.875,-24.375,25.395833333333332,1036.75,-7.375,24.61583333333333,0.0,0.0
2012-02-03,NW,2012,2,4,68.95833333333333,-23.166666666666668,27.791666666666668,1025.0416666666667,-6.041666666666667,13.689166666666667,0.0,0.0
2012-02-04,NE,2012,2,4,39.583333333333336,-22.541666666666668,21.958333333333332,1026.0,-3.5833333333333335,9.573333333333332,0.0,0.0
2012-02-05,SE,2012,2,4,133.54166666666666,-13.583333333333334,41.333333333333336,1019.0,-1.875,3.612083333333333,0.0,0.0
2012-02-06,NW,2012,2,4,76.0,-21.375,28.416666666666668,1026.5,-4.541666666666667,98.73291666666667,0.0,0.0
2012-02-07,NW,2012,2,4,11.708333333333334,-25.375,21.833333333333332,1031.375,-7.208333333333333,127.89666666666666,0.0,0.0
2012-02-08,NW,2012,2,4,15.125,-22.916666666666668,22.791666666666668,1026.5833333333333,-4.541666666666667,54.68125000000001,0.0,0.0
2012-02-09,NW,2012,2,4,47.041666666666664,-19.666666666666668,31.041666666666668,1025.875,-4.0,7.357916666666665,0.0,0.0
2012-02-10,SE,2012,2,4,28.541666666666668,-20.916666666666668,20.666666666666668,1028.9583333333333,-1.0,25.075833333333332,0.0,0.0
2012-02-11,SE,2012,2,4,92.0,-19.0,31.208333333333332,1027.2916666666667,-2.3333333333333335,12.349166666666667,0.0,0.0
2012-02-12,cv,2012,2,4,106.33333333333333,-9.25,63.791666666666664,1027.0416666666667,-3.25,4.429166666666668,0.0,0.0
2012-02-13,NW,2012,2,4,212.125,-9.5,58.166666666666664,1022.9166666666666,-2.0416666666666665,3.8725000000000005,0.0,0.0
2012-02-14,NW,2012,2,4,100.45833333333333,-17.333333333333332,35.208333333333336,1026.75,-1.375,6.721666666666667,0.0,0.0
2012-02-15,SE,2012,2,4,108.875,-10.833333333333334,58.708333333333336,1028.75,-3.25,5.307916666666668,0.0,0.0
